Format version	Start date	End date	Sender	Recipient	Aggregator	Disclaimer
1	10/01/12	10/31/12	Spotify	The Recording Consort	The Recording Consort	Confidential
Country	Label	Product	URI	UPC	EAN	ISRC	Track name	Artist name	Composer name	Album name	Quantity	USD Payable
US	Cantus Records	P	spotify:track:1O2eT8X41P4QnvnGNbSChX		7502258850220	MX2831000508	Bransle de Bourgongne II	Michael Craddock, Adrian Le Roy	N/A	Tabulatures de Guiterne: Music for Renaissance Guitar	2	0.01516849816849816849816849817
ES	Quindecim Recordings	A	spotify:track:29Oya9k8xsqVEMQ6W1HLbx		7509708971047	MX2831200554	Sonata In C Minor: III. Presto	Ángel Padilla Crespo, Giovanni Battista Pescetti	N/A	Ángel Padilla Crespo: Harp	1	0.003887288817377312952534191472
DE	Cantus Records	P	spotify:track:2H6IahEkAPfiuUhj20iz9d		7502258850237	MX2831000528	Agnus Dei	Gerd Türk, Dominique Vellard, Emmanuel Bonnardot, Andreas Scholl, Ensemble Gilles Binchois, Jacques Bona, Guillaume de Machaut	N/A	Guillaume de Machaut: Messe de Nostre Dame	1	0.003887272727272727272727272727
SE	Cantus Records	P	spotify:track:2H6IahEkAPfiuUhj20iz9d		7502258850237	MX2831000528	Agnus Dei	Gerd Türk, Dominique Vellard, Emmanuel Bonnardot, Andreas Scholl, Ensemble Gilles Binchois, Jacques Bona, Guillaume de Machaut	N/A	Guillaume de Machaut: Messe de Nostre Dame	1	0.008194570135746606334841628959
ES	Cantus Records	P	spotify:track:2H6IahEkAPfiuUhj20iz9d		7502258850237	MX2831000528	Agnus Dei	Gerd Türk, Dominique Vellard, Emmanuel Bonnardot, Andreas Scholl, Ensemble Gilles Binchois, Jacques Bona, Guillaume de Machaut	N/A	Guillaume de Machaut: Messe de Nostre Dame	1	0.003887424633936261843238587425
SE	Cantus Records	A	spotify:track:2H6IahEkAPfiuUhj20iz9d		7502258850237	MX2831000528	Agnus Dei	Gerd Türk, Dominique Vellard, Emmanuel Bonnardot, Andreas Scholl, Ensemble Gilles Binchois, Jacques Bona, Guillaume de Machaut	N/A	Guillaume de Machaut: Messe de Nostre Dame	2	0.00488
GB	Cantus Records	A	spotify:track:2H6IahEkAPfiuUhj20iz9d		7502258850237	MX2831000528	Agnus Dei	Gerd Türk, Dominique Vellard, Emmanuel Bonnardot, Andreas Scholl, Ensemble Gilles Binchois, Jacques Bona, Guillaume de Machaut	N/A	Guillaume de Machaut: Messe de Nostre Dame	1	0.004871084337349397590361445783
US	Cantus Records	A	spotify:track:2H6IahEkAPfiuUhj20iz9d		7502258850237	MX2831000528	Agnus Dei	Gerd Türk, Dominique Vellard, Emmanuel Bonnardot, Andreas Scholl, Ensemble Gilles Binchois, Jacques Bona, Guillaume de Machaut	N/A	Guillaume de Machaut: Messe de Nostre Dame	9	0.009386860879904875148632580262
BE	Cantus Records	P	spotify:track:2H6IahEkAPfiuUhj20iz9d		7502258850237	MX2831000528	Agnus Dei	Gerd Türk, Dominique Vellard, Emmanuel Bonnardot, Andreas Scholl, Ensemble Gilles Binchois, Jacques Bona, Guillaume de Machaut	N/A	Guillaume de Machaut: Messe de Nostre Dame	1	0.003886842105263157894736842105
NO	Cantus Records	P	spotify:track:2H6IahEkAPfiuUhj20iz9d		7502258850237	MX2831000528	Agnus Dei	Gerd Türk, Dominique Vellard, Emmanuel Bonnardot, Andreas Scholl, Ensemble Gilles Binchois, Jacques Bona, Guillaume de Machaut	N/A	Guillaume de Machaut: Messe de Nostre Dame	1	0.01109275362318840579710144928
FR	Cantus Records	P	spotify:track:2H6IahEkAPfiuUhj20iz9d		7502258850237	MX2831000528	Agnus Dei	Gerd Türk, Dominique Vellard, Emmanuel Bonnardot, Andreas Scholl, Ensemble Gilles Binchois, Jacques Bona, Guillaume de Machaut	N/A	Guillaume de Machaut: Messe de Nostre Dame	1	0.008453275109170305676855895197
GB	Cantus Records	P	spotify:track:2H6IahEkAPfiuUhj20iz9d		7502258850237	MX2831000528	Agnus Dei	Gerd Türk, Dominique Vellard, Emmanuel Bonnardot, Andreas Scholl, Ensemble Gilles Binchois, Jacques Bona, Guillaume de Machaut	N/A	Guillaume de Machaut: Messe de Nostre Dame	1	0.01256298076923076923076923077
US	Cantus Records	P	spotify:track:2H6IahEkAPfiuUhj20iz9d		7502258850237	MX2831000528	Agnus Dei	Gerd Türk, Dominique Vellard, Emmanuel Bonnardot, Andreas Scholl, Ensemble Gilles Binchois, Jacques Bona, Guillaume de Machaut	N/A	Guillaume de Machaut: Messe de Nostre Dame	2	0.01516849816849816849816849817
NL	Cantus Records	P	spotify:track:2H6IahEkAPfiuUhj20iz9d		7502258850237	MX2831000528	Agnus Dei	Gerd Türk, Dominique Vellard, Emmanuel Bonnardot, Andreas Scholl, Ensemble Gilles Binchois, Jacques Bona, Guillaume de Machaut	N/A	Guillaume de Machaut: Messe de Nostre Dame	1	0.009141525423728813559322033898
NL	Cantus Records	A	spotify:track:2H6IahEkAPfiuUhj20iz9d		7502258850237	MX2831000528	Agnus Dei	Gerd Türk, Dominique Vellard, Emmanuel Bonnardot, Andreas Scholl, Ensemble Gilles Binchois, Jacques Bona, Guillaume de Machaut	N/A	Guillaume de Machaut: Messe de Nostre Dame	1	0.001513934426229508196721311475
GB	Cantus Records	P	spotify:track:34aGYcBhr7vTmjxoRgDml4		7502258850213	MX2831000474	Fantasia VI	Juan Carlos Rivera, Luis de Milán	N/A	Tañer de Gala: Vihuela Music	4	0.05025192307692307692307692308
GB	Cantus Records	U	spotify:track:34aGYcBhr7vTmjxoRgDml4		7502258850213	MX2831000474	Fantasia VI	Juan Carlos Rivera, Luis de Milán	N/A	Tañer de Gala: Vihuela Music	1	0.006689834515366430260047281324
ES	Cantus Records	U	spotify:track:34aGYcBhr7vTmjxoRgDml4		7502258850213	MX2831000474	Fantasia VI	Juan Carlos Rivera, Luis de Milán	N/A	Tañer de Gala: Vihuela Music	1	0.003887350054525627044711014177
FR	Cantus Records	U	spotify:track:34aGYcBhr7vTmjxoRgDml4		7502258850213	MX2831000474	Fantasia VI	Juan Carlos Rivera, Luis de Milán	N/A	Tañer de Gala: Vihuela Music	1	0.004261538461538461538461538462
ES	Cantus Records	A	spotify:track:34aGYcBhr7vTmjxoRgDml4		7502258850213	MX2831000474	Fantasia VI	Juan Carlos Rivera, Luis de Milán	N/A	Tañer de Gala: Vihuela Music	4	0.01554915526950925181013676589
ES	Cantus Records	P	spotify:track:3Bf6yo3DhIBsoomfX7On54		7502258850251	MX2831000564	Pero que seja a gente	Ensemble Martin Codax, Alfonso X	N/A	Devotio: Medieval Spanish Music for the Virgin and St James	2	0.007774849267872523686477174850
ES	Cantus Records	U	spotify:track:3Bf6yo3DhIBsoomfX7On54		7502258850251	MX2831000564	Pero que seja a gente	Ensemble Martin Codax, Alfonso X	N/A	Devotio: Medieval Spanish Music for the Virgin and St James	1	0.003887350054525627044711014177
ES	Cantus Records	A	spotify:track:3Bf6yo3DhIBsoomfX7On54		7502258850251	MX2831000564	Pero que seja a gente	Ensemble Martin Codax, Alfonso X	N/A	Devotio: Medieval Spanish Music for the Virgin and St James	2	0.007774577634754625905068382944
ES	Quindecim Recordings	P	spotify:track:3WNbvGbaYuYgDaQKqqWoGz		7509708081876	MX2831201054	3er Nocturno, Lección IXI: Quare de Vulva Eduxisti Me - Responsorio: Líbera Me, Dómine	Juan Manuel Lara Cárdenas, Coro Melos Gloriae, Hernando Franco	N/A	Officium Defunctorum Novohispanicum México	1	0.003887424633936261843238587425
GB	Videophonic	U	spotify:track:4wzdt6833zSEA8hLtP94GV		7502258850749	MX2831200045	Amatzinac	Rubén Flóres	N/A	Bicentenario de Música Mexicana de Cámara	1	0.006689834515366430260047281324
US	Videophonic	A	spotify:track:4wzdt6833zSEA8hLtP94GV		7502258850749	MX2831200045	Amatzinac	Rubén Flóres	N/A	Bicentenario de Música Mexicana de Cámara	2	0.002085969084423305588585017836
US	Cantus Records	U	spotify:track:5d9xvEMEYfUfLyOhyNWTs2		7502258850268	MX2831000606	Trio A Major, TWV 42: A1: Largo	Tripla Concordia, Georg Philipp Telemann	N/A	G. Ph. Teleman & J.S. Bach: Sonatas & Trios	1	0.005071917808219178082191780822
SE	Cantus Records	P	spotify:track:5d9xvEMEYfUfLyOhyNWTs2		7502258850268	MX2831000606	Trio A Major, TWV 42: A1: Largo	Tripla Concordia, Georg Philipp Telemann	N/A	G. Ph. Teleman & J.S. Bach: Sonatas & Trios	2	0.01638914027149321266968325792
US	Cantus Records	P	spotify:track:5d9xvEMEYfUfLyOhyNWTs2		7502258850268	MX2831000606	Trio A Major, TWV 42: A1: Largo	Tripla Concordia, Georg Philipp Telemann	N/A	G. Ph. Teleman & J.S. Bach: Sonatas & Trios	4	0.03033699633699633699633699634
DK	Cantus Records	P	spotify:track:5d9xvEMEYfUfLyOhyNWTs2		7502258850268	MX2831000606	Trio A Major, TWV 42: A1: Largo	Tripla Concordia, Georg Philipp Telemann	N/A	G. Ph. Teleman & J.S. Bach: Sonatas & Trios	1	0.01120188679245283018867924528
ES	Cantus Records	U	spotify:track:5d9xvEMEYfUfLyOhyNWTs2		7502258850268	MX2831000606	Trio A Major, TWV 42: A1: Largo	Tripla Concordia, Georg Philipp Telemann	N/A	G. Ph. Teleman & J.S. Bach: Sonatas & Trios	4	0.01554940021810250817884405671
NL	Cantus Records	P	spotify:track:5d9xvEMEYfUfLyOhyNWTs2		7502258850268	MX2831000606	Trio A Major, TWV 42: A1: Largo	Tripla Concordia, Georg Philipp Telemann	N/A	G. Ph. Teleman & J.S. Bach: Sonatas & Trios	2	0.01828305084745762711864406780
ES	Cantus Records	P	spotify:track:5d9xvEMEYfUfLyOhyNWTs2		7502258850268	MX2831000606	Trio A Major, TWV 42: A1: Largo	Tripla Concordia, Georg Philipp Telemann	N/A	G. Ph. Teleman & J.S. Bach: Sonatas & Trios	1	0.003887424633936261843238587425
FR	Cantus Records	P	spotify:track:5d9xvEMEYfUfLyOhyNWTs2		7502258850268	MX2831000606	Trio A Major, TWV 42: A1: Largo	Tripla Concordia, Georg Philipp Telemann	N/A	G. Ph. Teleman & J.S. Bach: Sonatas & Trios	1	0.008453275109170305676855895197
ES	Cantus Records	A	spotify:track:5d9xvEMEYfUfLyOhyNWTs2		7502258850268	MX2831000606	Trio A Major, TWV 42: A1: Largo	Tripla Concordia, Georg Philipp Telemann	N/A	G. Ph. Teleman & J.S. Bach: Sonatas & Trios	2	0.007774577634754625905068382944
BE	Cantus Records	A	spotify:track:5d9xvEMEYfUfLyOhyNWTs2		7502258850268	MX2831000606	Trio A Major, TWV 42: A1: Largo	Tripla Concordia, Georg Philipp Telemann	N/A	G. Ph. Teleman & J.S. Bach: Sonatas & Trios	1	0.003886170212765957446808510638
US	Videophonic	A	spotify:track:5qNLQETbWbMNa8BMljY5aZ		7502258850510	MX2831000993	Transparencias, Divertimento para Clarinetemente Saxual: II. Arrullo	Cuarteto de Saxofones de México, Eduardo Gamboa	N/A	Clarinetemente Saxual, Transparencias	1	0.001042984542211652794292508918
ES	Videophonic	P	spotify:track:5tl9Wvxkz34UkdixeL7Vcp		7502258850688	MX2831001211	Canción sin palabras	Alejandro Corona, Mario Ruiz Armengol	N/A	33 Piezas para niños	1	0.003887424633936261843238587425
ES	Videophonic	U	spotify:track:5tl9Wvxkz34UkdixeL7Vcp		7502258850688	MX2831001211	Canción sin palabras	Alejandro Corona, Mario Ruiz Armengol	N/A	33 Piezas para niños	1	0.003887350054525627044711014177
FR	Cantus Records	U	spotify:track:66mmpcVQMNiroGsHtNIlb3		7502258850213	MX2831000471	Soneto XIX	Juan Carlos Rivera, Enríquez de Valderrábano	N/A	Tañer de Gala: vihuela music	1	0.004261538461538461538461538462
GB	Cantus Records	U	spotify:track:66mmpcVQMNiroGsHtNIlb3		7502258850213	MX2831000471	Soneto XIX	Juan Carlos Rivera, Enríquez de Valderrábano	N/A	Tañer de Gala: vihuela music	1	0.006689834515366430260047281324
GB	Cantus Records	P	spotify:track:66mmpcVQMNiroGsHtNIlb3		7502258850213	MX2831000471	Soneto XIX	Juan Carlos Rivera, Enríquez de Valderrábano	N/A	Tañer de Gala: vihuela music	4	0.05025192307692307692307692308
ES	Cantus Records	U	spotify:track:66mmpcVQMNiroGsHtNIlb3		7502258850213	MX2831000471	Soneto XIX	Juan Carlos Rivera, Enríquez de Valderrábano	N/A	Tañer de Gala: vihuela music	1	0.003887350054525627044711014177
ES	Cantus Records	A	spotify:track:66mmpcVQMNiroGsHtNIlb3		7502258850213	MX2831000471	Soneto XIX	Juan Carlos Rivera, Enríquez de Valderrábano	N/A	Tañer de Gala: vihuela music	4	0.01554915526950925181013676589
US	Cantus Records	A	spotify:track:66mmpcVQMNiroGsHtNIlb3		7502258850213	MX2831000471	Soneto XIX	Juan Carlos Rivera, Enríquez de Valderrábano	N/A	Tañer de Gala: vihuela music	1	0.001042984542211652794292508918
ES	Videophonic	A	spotify:track:6lEue0H0evGXu01JSSU0OF		7502258850473	MX2831000932	Scaramouche, suite pour saxophone et piano: I. Vif	Abel Pérez Pitón, Patricia Castillo	N/A	El Saxofón de Concierto	14	0.05442204344328238133547868061
NL	Videophonic	A	spotify:track:6lEue0H0evGXu01JSSU0OF		7502258850473	MX2831000932	Scaramouche, suite pour saxophone et piano: I. Vif	Abel Pérez Pitón, Patricia Castillo	N/A	El Saxofón de Concierto	1	0.001513934426229508196721311475
SE	Videophonic	A	spotify:track:6lEue0H0evGXu01JSSU0OF		7502258850473	MX2831000932	Scaramouche, suite pour saxophone et piano: I. Vif	Abel Pérez Pitón, Patricia Castillo	N/A	El Saxofón de Concierto	2	0.00488
DK	Videophonic	A	spotify:track:6lEue0H0evGXu01JSSU0OF		7502258850473	MX2831000932	Scaramouche, suite pour saxophone et piano: I. Vif	Abel Pérez Pitón, Patricia Castillo	N/A	El Saxofón de Concierto	1	0.001333333333333333333333333333
US	Videophonic	A	spotify:track:6lEue0H0evGXu01JSSU0OF		7502258850473	MX2831000932	Scaramouche, suite pour saxophone et piano: I. Vif	Abel Pérez Pitón, Patricia Castillo	N/A	El Saxofón de Concierto	8	0.008343876337693222354340071344
ES	Videophonic	P	spotify:track:6lEue0H0evGXu01JSSU0OF		7502258850473	MX2831000932	Scaramouche, suite pour saxophone et piano: I. Vif	Abel Pérez Pitón, Patricia Castillo	N/A	El Saxofón de Concierto	2	0.007774849267872523686477174850
GB	Videophonic	A	spotify:track:6lEue0H0evGXu01JSSU0OF		7502258850473	MX2831000932	Scaramouche, suite pour saxophone et piano: I. Vif	Abel Pérez Pitón, Patricia Castillo	N/A	El Saxofón de Concierto	1	0.004871084337349397590361445783
NL	Videophonic	U	spotify:track:6lEue0H0evGXu01JSSU0OF		7502258850473	MX2831000932	Scaramouche, suite pour saxophone et piano: I. Vif	Abel Pérez Pitón, Patricia Castillo	N/A	El Saxofón de Concierto	1	0.0046
SE	Videophonic	P	spotify:track:6lEue0H0evGXu01JSSU0OF		7502258850473	MX2831000932	Scaramouche, suite pour saxophone et piano: I. Vif	Abel Pérez Pitón, Patricia Castillo	N/A	El Saxofón de Concierto	1	0.008194570135746606334841628959
ES	Alqhai & Alqhai	P	spotify:track:7ve58X2rXVVn0YJGcDixpX		8435042600857	MX2831000666	Liquide perle Amor	Vicente Parrilla, Fahmi Alqhai, Accademia del Piacere	N/A	Le lacrime di Eros	2	0.007774849267872523686477174850
ES	Alqhai & Alqhai	U	spotify:track:7ve58X2rXVVn0YJGcDixpX		8435042600857	MX2831000666	Liquide perle Amor	Vicente Parrilla, Fahmi Alqhai, Accademia del Piacere	N/A	Le lacrime di Eros	4	0.01554940021810250817884405671
ES	Alqhai & Alqhai	A	spotify:track:7ve58X2rXVVn0YJGcDixpX		8435042600857	MX2831000666	Liquide perle Amor	Vicente Parrilla, Fahmi Alqhai, Accademia del Piacere	N/A	Le lacrime di Eros	8	0.03109831053901850362027353178
SE	Alqhai & Alqhai	P	spotify:track:7ve58X2rXVVn0YJGcDixpX		8435042600857	MX2831000666	Liquide perle Amor	Vicente Parrilla, Fahmi Alqhai, Accademia del Piacere	N/A	Le lacrime di Eros	1	0.008194570135746606334841628959
SE	Alqhai & Alqhai	T	spotify:track:7ve58X2rXVVn0YJGcDixpX		8435042600857	MX2831000666	Liquide perle Amor	Vicente Parrilla, Fahmi Alqhai, Accademia del Piacere	N/A	Le lacrime di Eros	8	0.05748321167883211678832116788
ES	Cantus Records	P	spotify:track:03JgZw95Fb3D9Vk5LbdBNG		7502258850176	MX2831000348	Canite tuba: Rorate caeli	Raúl Mallavibarrena, Musica Ficta, Musica Ficta, Francisco Guerrero	N/A	Francisco Guerrero: Motets	1	0.003887424633936261843238587425
GB	Cantus Records	P	spotify:track:03JgZw95Fb3D9Vk5LbdBNG		7502258850176	MX2831000348	Canite tuba: Rorate caeli	Raúl Mallavibarrena, Musica Ficta, Musica Ficta, Francisco Guerrero	N/A	Francisco Guerrero: Motets	1	0.01256298076923076923076923077
FR	Cantus Records	A	spotify:track:03JgZw95Fb3D9Vk5LbdBNG		7502258850176	MX2831000348	Canite tuba: Rorate caeli	Raúl Mallavibarrena, Musica Ficta, Musica Ficta, Francisco Guerrero	N/A	Francisco Guerrero: Motets	1	0.001854945054945054945054945055
GB	Cantus Records	U	spotify:track:03JgZw95Fb3D9Vk5LbdBNG		7502258850176	MX2831000348	Canite tuba: Rorate caeli	Raúl Mallavibarrena, Musica Ficta, Musica Ficta, Francisco Guerrero	N/A	Francisco Guerrero: Motets	1	0.006689834515366430260047281324
ES	Quindecim Recordings	U	spotify:track:1kfURAxBcrc0cz614PAo4v		7509708011460	MX2831201524	Danza de los Ñañigos	Gustavo Rivero Weber, Ernesto Lecuona	N/A	Impresiones Latinoamericanas: Obras para Piano	1	0.003887350054525627044711014177
ES	Cantus Records	A	spotify:track:1mQwclrRG7gTubCWEddOQN		7502258850299	MX2831000691	Medieval fiddle: Puisque bele dame/Flos filius eius	Various Artists, Anon 13th c.	N/A	Dictionary of Medieval & Renaissance Instruments	1	0.003887288817377312952534191472
US	Cantus Records	A	spotify:track:1mQwclrRG7gTubCWEddOQN		7502258850299	MX2831000691	Medieval fiddle: Puisque bele dame/Flos filius eius	Various Artists, Anon 13th c.	N/A	Dictionary of Medieval & Renaissance Instruments	1	0.001042984542211652794292508918
GB	Cantus Records	U	spotify:track:1mQwclrRG7gTubCWEddOQN		7502258850299	MX2831000691	Medieval fiddle: Puisque bele dame/Flos filius eius	Various Artists, Anon 13th c.	N/A	Dictionary of Medieval & Renaissance Instruments	4	0.02675933806146572104018912530
ES	Quindecim Recordings	A	spotify:track:1TFklThk2apGxcIkDNBGar		7509708980261	MX2831201328	Olvido	Alberto Cruzprieto, Jesus Suaste, Salvador Moreno	N/A	Salvador Moreno: El Hombre y Sus Canciones	1	0.003887288817377312952534191472
ES	Quindecim Recordings	A	spotify:track:20OP1XyvutcRgjZVJFRyjI		7509708031796	MX2831201497	Barcarola	Coro de Cámara de la Universidad de Las Américas - Puebla, Beatriz Corona	N/A	Oh Tiempo	1	0.003887288817377312952534191472
ES	San Antonio Records	P	spotify:track:230Ls73argj5ilimdUB2uS		7502258850763	MX2831200060	Stop the Cars	The Big Head Troubled Boy	N/A	San Antonio	1	0.003887424633936261843238587425
GB	San Antonio Records	P	spotify:track:230Ls73argj5ilimdUB2uS		7502258850763	MX2831200060	Stop the Cars	The Big Head Troubled Boy	N/A	San Antonio	1	0.01256298076923076923076923077
ES	San Antonio Records	U	spotify:track:230Ls73argj5ilimdUB2uS		7502258850763	MX2831200060	Stop the Cars	The Big Head Troubled Boy	N/A	San Antonio	4	0.01554940021810250817884405671
US	San Antonio Records	P	spotify:track:230Ls73argj5ilimdUB2uS		7502258850763	MX2831200060	Stop the Cars	The Big Head Troubled Boy	N/A	San Antonio	1	0.007584249084249084249084249084
ES	San Antonio Records	A	spotify:track:230Ls73argj5ilimdUB2uS		7502258850763	MX2831200060	Stop the Cars	The Big Head Troubled Boy	N/A	San Antonio	11	0.04276017699115044247787610619
ES	Quindecim Recordings	A	spotify:track:27CGuK3WGQJ68L6KIb3riV		7509708020967	MX2831201223	Poema del Río	Alberto Cruzprieto, Zulyamir Lopezríos, Carlos Jiménez Mabarak	N/A	Sueño: Canciones de Mabarak	5	0.01943644408688656476267095736
ES	iTinerant Classics	P	spotify:track:3ylyogZWPZe81YZuB7mZX3		7502258850527	MX2831000885	Trio for clarinet, cello and piano in A Minor, Op. 114: II. Adagio	Thomas Carroll, Jose Franch-Ballester, Amy Yang	N/A	Jose Franch-Ballester & Friends, Chamber Music	1	0.003887424633936261843238587425
ES	iTinerant Classics	A	spotify:track:3ylyogZWPZe81YZuB7mZX3		7502258850527	MX2831000885	Trio for clarinet, cello and piano in A Minor, Op. 114: II. Adagio	Thomas Carroll, Jose Franch-Ballester, Amy Yang	N/A	Jose Franch-Ballester & Friends, Chamber Music	2	0.007774577634754625905068382944
ES	iTinerant Classics	U	spotify:track:3ylyogZWPZe81YZuB7mZX3		7502258850527	MX2831000885	Trio for clarinet, cello and piano in A Minor, Op. 114: II. Adagio	Thomas Carroll, Jose Franch-Ballester, Amy Yang	N/A	Jose Franch-Ballester & Friends, Chamber Music	1	0.003887350054525627044711014177
DK	iTinerant Classics	A	spotify:track:3ylyogZWPZe81YZuB7mZX3		7502258850527	MX2831000885	Trio for clarinet, cello and piano in A Minor, Op. 114: II. Adagio	Thomas Carroll, Jose Franch-Ballester, Amy Yang	N/A	Jose Franch-Ballester & Friends, Chamber Music	1	0.001333333333333333333333333333
US	iTinerant Classics	A	spotify:track:3ylyogZWPZe81YZuB7mZX3		7502258850527	MX2831000885	Trio for clarinet, cello and piano in A Minor, Op. 114: II. Adagio	Thomas Carroll, Jose Franch-Ballester, Amy Yang	N/A	Jose Franch-Ballester & Friends, Chamber Music	1	0.001042984542211652794292508918
US	Cantus Records	A	spotify:track:3BUHgO5HJQcu43zNOVpNWq		7502258850213	MX2831000478	Recercata XXI	Juan Carlos Rivera, Francesco da Milano	N/A	Tañer de Gala: vihuela music	1	0.001042984542211652794292508918
ES	Cantus Records	A	spotify:track:3BUHgO5HJQcu43zNOVpNWq		7502258850213	MX2831000478	Recercata XXI	Juan Carlos Rivera, Francesco da Milano	N/A	Tañer de Gala: vihuela music	36	0.1399423974255832662912308930
GB	Cantus Records	P	spotify:track:3BUHgO5HJQcu43zNOVpNWq		7502258850213	MX2831000478	Recercata XXI	Juan Carlos Rivera, Francesco da Milano	N/A	Tañer de Gala: vihuela music	4	0.05025192307692307692307692308
GB	Cantus Records	U	spotify:track:3BUHgO5HJQcu43zNOVpNWq		7502258850213	MX2831000478	Recercata XXI	Juan Carlos Rivera, Francesco da Milano	N/A	Tañer de Gala: vihuela music	1	0.006689834515366430260047281324
FR	Cantus Records	U	spotify:track:3BUHgO5HJQcu43zNOVpNWq		7502258850213	MX2831000478	Recercata XXI	Juan Carlos Rivera, Francesco da Milano	N/A	Tañer de Gala: vihuela music	1	0.004261538461538461538461538462
ES	Cantus Records	U	spotify:track:3BUHgO5HJQcu43zNOVpNWq		7502258850213	MX2831000478	Recercata XXI	Juan Carlos Rivera, Francesco da Milano	N/A	Tañer de Gala: vihuela music	1	0.003887350054525627044711014177
GB	Cantus Records	P	spotify:track:3CyU5cL7D8wmzKPkjfba5R		7502258850817	MX2831201461	Sonata I, 100	La Pifarescha, Paolo da Col, La Reverdie, Liuwe Tamminga, Ensemble Pian & Forte, Heinrich Lübeck	N/A	Loyset Compère: Missa Galeazescha	1	0.01256298076923076923076923077
ES	Quindecim Recordings	A	spotify:track:5mPOiGx3MFBkoMfGxDblWR		7509708041306	MX2831200957	No.7 in F Sharp Minor	Józef Olechowski, Alfredo Carrasco	N/A	Mexican Mazurcas	1	0.003887288817377312952534191472
ES	Cantus Records	U	spotify:track:5oyApobvvLTUzrV5bPT0iN		7502258850268	MX2831000635	Suite d minor, BWV 997: Prélude	Tripla Concordia, Johann Sebastian Bach	N/A	G. Ph. Teleman & J.S. Bach: Sonatas & Trios	2	0.007774700109051254089422028354
